0,지점명,대형마트,주차장,지하철역,학교,편의점,"주유소,충전소",문화시설,관광명소,음식점,카페,주소,위도,경도,DT여부,시도명
1102,센텀갤러리,1,35,4,8,46,6,38,6,566,147,"부산광역시 해운대구 센텀남대로 35, 신세계백화점 UEC 6F (우동)",35.16891347,129.1296297,0,부산광역시
1103,해운대달맞이,0,23,0,2,17,2,7,15,269,98,부산광역시 해운대구 달맞이길 189 (중동),35.157925,129.182307,0,부산광역시
1104,해운대이마트,3,98,3,8,88,7,25,19,1349,258,"부산광역시 해운대구 좌동순환로 511, 해운대이마트 1층 (중동)",35.166029,129.167397,0,부산광역시
1105,센텀드림월드,1,35,4,7,43,4,40,7,424,122,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 1층 (우동)",35.167027,129.132829,0,부산광역시
1106,센텀KNN,3,28,5,4,44,6,38,2,582,150,부산광역시 해운대구 센텀서로 30 (우동),35.171765,129.128934,0,부산광역시
1107,월드마크센텀,1,29,4,6,43,4,37,2,534,143,"부산광역시 해운대구 센텀동로 25, 1층 (우동)",35.17137,129.131112,0,부산광역시
1108,울산번영로,2,48,0,8,91,5,12,3,1816,249,울산광역시 남구 삼산로 182 (달동),35.537113,129.327221,0,울산광역시
1109,울산대공원,2,24,0,9,25,3,3,12,306,103,울산광역시 남구 대공원입구로 4 (옥동),35.53233,129.293827,0,울산광역시
1110,울산도산사거리DT,3,43,0,11,75,5,1,3,1420,146,울산광역시 남구 대암로129번길 9-6 (야음동),35.531028,129.32974,1,울산광역시
1111,울산시청사거리DT,1,62,0,9,81,6,5,1,1282,195,울산광역시 남구 중앙로 180 (달동),35.537276,129.313613,1,울산광역시
1112,울산남구청DT,1,41,0,8,71,5,9,5,983,178,울산광역시 남구 번영로 215 (신정동),35.5441545,129.3245996,1,울산광역시
1113,울산중리사거리DT,2,68,0,6,87,9,11,3,1634,267,울산광역시 남구 돋질로 310 (삼산동),35.539484,129.336761,1,울산광역시
1114,울산옥동,2,19,0,7,23,3,4,13,258,85,울산광역시 남구 문수로 329 (옥동),35.5355131,129.2896507,0,울산광역시
1115,울산센트럴,2,67,0,6,96,10,14,4,1845,285,울산광역시 남구 삼산로 231 (달동),35.538827,129.332793,0,울산광역시
1116,울산삼산타워,2,68,0,6,87,9,11,3,1634,267,울산광역시 남구 삼산로 273 (삼산동) 삼산타워,35.539484,129.336761,0,울산광역시
1117,울산삼산로,2,66,0,6,87,10,6,3,1587,256,울산광역시 남구 삼산로 278 번길 8 (삼산동),35.5384838,129.3373025,0,울산광역시
1118,울산대,2,14,0,9,48,5,6,9,576,108,울산광역시 남구 대학로84번길 5-3 (무거동),35.542467,129.260197,0,울산광역시
1119,울산디자인거리,3,62,0,6,89,6,6,3,1641,264,"울산광역시 남구 삼산중로74번길 30-1, 1~2층 (삼산동)",35.540501,129.33876,0,울산광역시
1120,울산신복,4,20,0,10,56,3,4,5,722,138,울산광역시 남구 대학로 152 (무거동),35.547956,129.26287,0,울산광역시
1121,울산삼산대로,2,66,0,6,90,9,13,3,1631,274,"울산광역시 남구 삼산로 257, 1층 (달동)",35.539174,129.335097,0,울산광역시
1122,울산신정DT,2,35,0,11,43,3,8,13,583,149,울산광역시 남구 문수로 435 (신정동),35.5336116,129.3011209,1,울산광역시
1123,울산호계DT,7,11,0,7,19,7,1,1,217,40,울산광역시 북구 산업로 1464 (신천동),35.6379527,129.3452991,1,울산광역시
1124,울산북구청DT,5,31,0,4,21,5,3,1,223,34,울산광역시 북구 산업로 1011 (연암동),35.583521,129.358882,1,울산광역시
1125,울산진장,1,16,0,3,29,4,0,1,399,51,울산광역시 북구 진장17길 10 (진장동),35.562433,129.356469,0,울산광역시
1126,울산정자비치DT,0,7,0,4,10,3,2,4,154,47,울산광역시 북구 동해안로 1601 (산하동),35.628685,129.440824,1,울산광역시
1127,울산화봉,2,32,0,8,24,2,2,3,325,49,울산광역시 북구 화봉로 75 (화봉동),35.588615,129.367334,0,울산광역시
1128,울산간절곶,0,4,0,0,2,0,1,0,52,12,울산광역시 울주군 서생면 대송리 25-18,35.3590048,129.3591978,0,울산광역시
1129,울산MBC DT,1,33,0,13,40,5,3,3,458,65,울산광역시 중구 번영로 434 (복산동),35.561657,129.332358,1,울산광역시
1130,울산성안,0,8,0,5,10,2,0,6,134,25,울산광역시 중구 성안12길 45 (성안동),35.577829,129.324413,0,울산광역시
1131,울산성남삼거리,1,54,0,3,41,5,16,15,791,190,울산광역시 중구 젊음의2거리 33 (성남동),35.553215,129.320479,0,울산광역시
1132,울산성남동,1,57,0,4,42,4,15,15,785,189,울산광역시 중구 젊음의거리 74 (성남동),35.55396882,129.32119,0,울산광역시
1133,울산태화,1,21,0,3,25,10,4,10,295,69,"울산광역시 중구 신기길 103, (1층,2층 전체) (태화동)",35.550548,129.298364,0,울산광역시
1134,현대동구,0,16,0,3,23,0,7,3,260,25,울산광역시 동구 방어진순환도로 899 (서부동) 현대백화점주차장,35.52114999,129.4317341,0,울산광역시
1135,울산테라스파크,1,48,0,10,45,0,3,1,722,103,울산광역시 동구 방어진순환도로 652 (일산동),35.499635,129.429599,0,울산광역시
1136,인천강화DT,1,18,0,4,20,4,3,1,364,54,인천광역시 강화군 강화읍 강화대로 343 ,37.7426,126.4916,1,인천광역시
1137,경인교대입구역DT,1,50,3,17,85,3,3,2,974,134,인천광역시 계양구 계양대로 131 (작전동),37.5355197,126.722153,1,인천광역시
1138,인천계양,5,45,2,19,92,2,5,3,1398,200,인천광역시 계양구 장제로 808 (계산동),37.5398491,126.7350019,0,인천광역시
1139,인천작전,1,36,1,12,53,9,1,1,508,82,"인천광역시 계양구 계양대로 37, 1층 (작전동)",37.527064,126.721981,0,인천광역시
1140,인천학익DT,3,51,0,10,33,2,2,0,399,79,인천광역시 미추홀구 매소홀로 368 (학익동),37.4403818,126.6627574,1,인천광역시
1141,인천용현DT,0,31,0,8,42,13,1,0,532,71,인천광역시 미추홀구 아암대로 107 (용현동),37.4523373,126.6325809,1,인천광역시
1142,주안역,1,70,3,3,113,9,7,0,1252,171,"인천광역시 미추홀구 주안로 100, 1-2층 (주안동)",37.463837,126.68074,0,인천광역시
1143,인하대,3,51,1,7,59,5,5,2,743,130,인천광역시 미추홀구 인하로 59 (용현동),37.451827,126.654969,0,인천광역시
1144,송림트레이더스,2,23,0,0,26,14,0,0,128,23,"인천광역시 동구 봉수대로 82, 이마트 트레이더스송림점1층 (송림동)",37.48307,126.66043,0,인천광역시
1145,인천갈산DT,1,32,1,9,37,8,4,0,456,82,인천광역시 부평구 장제로 371 (갈산동),37.5189106,126.7321159,1,인천광역시
1146,인천삼산,3,43,2,18,65,3,3,2,869,182,인천광역시 부평구 길주로 643 (삼산동),37.507296,126.734181,0,인천광역시
1147,부평사거리,1,75,4,9,144,2,4,5,1552,372,"인천광역시 부평구 부평문화로 52, 1~2층 (부평동)",37.493886,126.721952,0,인천광역시
1148,부평시장역,1,83,3,11,153,2,4,5,1637,392,"인천광역시 부평구 부평대로 60, 현대해상화재보험 1층 (부평동)",37.496786,126.72307,0,인천광역시
1149,부평,1,78,4,8,142,3,4,5,1514,361,인천광역시 부평구 경원대로 1397 (부평동),37.49158659,126.7244861,0,인천광역시
1150,동암역,0,23,3,15,68,8,1,2,674,129,"인천광역시 부평구 동암광장로 14, 1~2층 (십정동)",37.471537,126.702361,0,인천광역시
1151,부평역,1,77,4,7,130,1,4,5,1474,366,"인천광역시 부평구 경원대로 1377, 1-4층 (부평동)",37.491434,126.722134,0,인천광역시
1152,부평GM,4,18,1,7,38,7,2,0,454,77,인천광역시 부평구 부평대로 233 (청천동),37.512313,126.710236,0,인천광역시
1153,인천스퀘어원,3,49,3,7,25,0,5,0,469,74,인천광역시 연수구 청능대로 210 (동춘동),37.406269,126.683786,0,인천광역시
1154,인천동춘DT,5,20,0,6,20,2,3,6,401,79,인천광역시 연수구 앵고개로 171 (동춘동),37.41243,126.664447,1,인천광역시
1155,인천송도,4,46,0,9,40,3,1,0,717,126,"인천광역시 연수구 컨벤시아대로 55 (송도동, 송도이안)",37.397041,126.651825,0,인천광역시
1156,송도트리플R,3,19,2,15,27,1,6,1,342,106,인천광역시 연수구 송도과학로16번길 33-1 (송도동),37.380763,126.659213,0,인천광역시
1157,인천송도DT,3,40,2,6,35,1,4,0,388,104,인천광역시 연수구 하모니로 136 (송도동),37.384821,126.644284,1,인천광역시
1158,인천연수,4,42,3,14,58,1,6,1,965,147,"인천광역시 연수구 용담로 115 (연수동) 105,106,203호",37.415072,126.677781,0,인천광역시
1159,송도캠퍼스타운역,1,12,2,8,17,2,3,1,255,89,인천광역시 연수구 송도과학로27번길 55 (송도동) 롯데캠퍼스타운,37.387483,126.663494,0,인천광역시
1160,송도커넬워크,4,27,2,4,26,1,5,4,268,90,인천광역시 연수구 아트센터대로 131 (송도동),37.399483,126.636786,0,인천광역시
1161,송도센트럴파크,7,64,1,3,53,1,7,3,819,194,인천광역시 연수구 센트럴로 194 (송도동),37.39523,126.640539,0,인천광역시
1162,연수이마트,4,39,1,10,20,0,5,0,335,58,인천광역시 연수구 경원대로 184 (동춘동),37.404386,126.681528,0,인천광역시
1163,검단사거리역,3,11,1,7,35,2,0,3,404,39,인천광역시 서구 완정로 172 (마전동),37.6025256,126.6574188,0,인천광역시
1164,인천청라센트럴,9,23,0,9,47,0,3,2,970,229,"인천광역시 서구 청라커낼로 300 (청라동, 청라센트럴에일린의뜰)",37.5343559,126.6492859,0,인천광역시
1165,인천청라한신,9,19,0,10,49,0,6,1,930,234,인천광역시 서구 청라커낼로260번길 27 (청라동),37.532212,126.647401,0,인천광역시
1166,인천당하DT,9,12,3,5,30,4,1,2,409,69,인천광역시 서구 원당대로 668 (당하동),37.593418,126.675556,1,인천광역시
1167,인천청라타워돔,7,23,0,9,43,0,3,2,916,226,인천광역시 서구 중봉대로 612번길 10-17,37.533884,126.652098,0,인천광역시
1168,인천서구청DT,3,41,2,6,41,3,2,2,532,57,인천광역시 서구 서곶로 277 (심곡동),37.5424157,126.67636,1,인천광역시
1169,인천청라,7,21,0,8,43,0,3,1,905,214,인천광역시 서구 중봉대로 586번길 19,37.531852,126.652141,0,인천광역시
1170,부평삼거리역DT,0,27,3,7,31,1,8,2,309,71,인천광역시 남동구 경인로 750 (간석동),37.476788,126.710148,1,인천광역시
1171,인천구월아시아드,2,44,2,5,60,7,10,3,1026,261,인천광역시 남동구 인하로 556 (구월동),37.442715,126.708511,0,인천광역시
1172,인천터미널사거리,3,68,2,11,94,6,13,6,1500,345,인천광역시 남동구 예술로 126 (구월동),37.44526,126.700865,0,인천광역시
1173,인천서창,2,18,0,5,19,0,0,3,265,42,"인천광역시 남동구 서창남로 51 (서창동) 101,102,103호",37.424128,126.749997,0,인천광역시
1174,인천간석DT,1,35,2,7,57,13,1,0,714,104,인천광역시 남동구 경원대로 974 (간석동),37.469719,126.690745,1,인천광역시
1175,인천예술회관역,4,78,4,11,108,1,17,5,1534,383,인천광역시 남동구 예술로 174 (구월동) 흥국생명,37.449472,126.701438,0,인천광역시
1176,구월로데오,3,63,2,10,90,5,13,6,1435,340,"인천광역시 남동구 인하로 497-22, 2층 (구월동)",37.44420071,126.7021764,0,인천광역시
1177,구월길병원,3,64,4,14,98,2,14,5,1317,349,"인천광역시 남동구 남동대로 773, , 14 삼성화재 인천사옥 (구월동)",37.45167435,126.7074902,0,인천광역시
1178,인천구월,3,74,2,11,100,5,14,5,1575,365,인천광역시 남동구 예술로 138 (구월동),37.4462001,126.7009972,0,인천광역시
1179,인천논현,8,36,2,11,43,2,2,0,603,124,"인천광역시 남동구 논고개로 93, 111,112, 206, 207호 (논현동)",37.400003,126.724387,0,인천광역시
1180,영종하늘도시,1,1,0,3,28,1,2,0,236,43,인천광역시 중구 하늘중앙로195번길 15 (중산동),37.48942,126.56146,0,인천광역시
1181,인천공항T2출국,0,4,1,0,6,0,2,0,40,12,인천광역시 중구 공항로 272 (운서동),37.4691084,126.4346961,0,인천광역시
1182,인천공항T2에어,0,4,1,0,6,0,2,0,48,12,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 3층 탑승지역 25-235,37.465769,126.433126,0,인천광역시
1183,인천공항T2입국,0,4,1,0,6,0,2,0,39,12,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 1층 환영홀지역 23-202,37.46783,126.4323,0,인천광역시
1184,영종도운서역,1,22,1,4,42,1,1,1,410,82,인천광역시 중구 신도시남로142번길 17 (운서동),37.493991,126.492667,0,인천광역시
1185,인천공항중앙,0,21,3,0,11,0,2,0,64,27,인천광역시 중구 공항로 272 (운서동) 인천국제공항여객터미널 FB-P5-73,37.449611,126.450031,0,인천광역시
1186,인천공항랜드,0,29,4,0,11,0,1,0,62,26,인천광역시 중구 공항로 272 (운서동) 인천공항,37.446784,126.452879,0,인천광역시
1187,동해DT,2,42,0,3,36,1,5,4,533,68,강원도 동해시 중앙로 219 (천곡동),37.520193,129.114767,1,강원도
1188,설악쏘라노,0,8,0,0,1,0,0,5,33,3,강원도 속초시 미시령로2983번길 111 (장사동),38.21059,128.528526,0,강원도
1189,속초DT,4,11,0,2,28,6,5,6,384,53,강원도 속초시 동해대로 4114 (조양동),38.1898709,128.5844124,1,강원도
1190,속초중앙로,1,41,0,3,36,1,3,8,591,96,강원도 속초시 중앙로 123 (금호동),38.202593,128.589453,0,강원도
1191,춘천구봉산R,0,2,0,0,0,0,0,4,13,16,강원도 춘천시 동면 순환대로 1154-63 ,37.888306,127.776182,0,강원도
1192,춘천후평DT,1,25,0,9,44,8,2,1,802,117,강원도 춘천시 후석로 318 (후평동),37.879435,127.750579,1,강원도
1193,춘천석사DT,5,28,0,6,45,6,6,1,656,123,강원도 춘천시 후석로 13 (석사동),37.856608,127.739326,1,강원도
1194,춘천명동,2,90,0,11,37,3,14,1,644,173,강원도 춘천시 중앙로 57 (중앙로2가),37.87999215,127.7275212,0,강원도
1195,춘천이마트,4,39,1,6,31,7,4,1,598,82,강원도 춘천시 경춘로 2353 (온의동) E-마트 춘천점내 1층,37.86381381,127.71833,0,강원도
1196,강원대,0,28,0,11,68,3,4,1,824,138,강원도 춘천시 서부대성로 243-1 (효자동),37.872749,127.745062,0,강원도
1197,비발디파크,0,15,0,0,0,0,0,8,40,14,강원도 홍천군 한치골길 262 (서면) 대명비발디파크,37.645094,127.682234,0,강원도
1198,오션월드,0,15,0,0,0,0,0,7,39,14,강원도 홍천군 한치골길 262 (서면) 대명비발디파크 오션월드,37.648815,127.686053,0,강원도
1199,강릉송정DT,3,12,0,3,17,6,0,0,201,31,강원도 강릉시 경강로 2400 (송정동),37.771851,128.922839,1,강원도
1200,강릉강문해변,0,15,0,1,12,1,4,7,148,51,강원도 강릉시 창해로350번길 3 (강문동),37.794712,128.918555,0,강원도
1201,강릉교동광장,2,19,0,8,42,3,4,4,546,95,강원도 강릉시 교동광장로 114 (교동),37.764312,128.877061,0,강원도
1202,강릉중앙로,4,99,0,7,56,3,11,2,996,206,강원도 강릉시 경강로 2096 (임당동),37.7544531,128.8962224,0,강원도
1203,강릉안목항,0,10,0,0,9,2,1,5,63,37,강원도 강릉시 창해로14번길 40 (견소동),37.771376,128.948725,0,강원도
1204,소노델피노,0,13,0,0,1,2,2,2,12,2,강원도 고성군 토성면 미시령옛길 1153,38.212094,128.493948,0,강원도
1205,원주반곡DT,3,13,0,2,25,5,0,7,351,70,강원도 원주시 동부순환로 37 (반곡동),37.319904,127.97157,1,강원도
1206,원주명륜DT,2,42,0,6,41,5,4,0,512,71,강원도 원주시 남원로 588 (명륜동),37.335971,127.949754,1,강원도
1207,원주무실,3,19,0,7,32,3,1,4,498,99,강원도 원주시 능라동길 73 (무실동),37.332972,127.930448,0,강원도
1208,원주혁신도시,3,7,0,1,21,2,2,11,311,99,강원도 원주시 혁신로 61 (반곡동),37.323157,127.980611,0,강원도
1209,원주터미널,7,51,0,5,57,4,2,2,886,155,강원도 원주시 서원대로 178 (단계동),37.343887,127.9311,0,강원도
1210,김해구산DT,3,39,2,5,41,6,0,0,607,94,경상남도 김해시 김해대로 1918 (구산동),35.255678,128.866418,1,경상남도
1211,김해진영DT,5,13,0,9,37,0,3,0,571,89,경상남도 김해시 진영읍 여래로20번길 34-26 ,35.3058947,128.7313911,1,경상남도
1212,신세계김해R,6,63,2,7,56,5,12,8,780,176,경상남도 김해시 전하로304번길 24 (외동) 신세계백화점 1층,35.229471,128.872823,0,경상남도
1213,김해이마트,6,63,2,7,56,5,12,8,780,176,경상남도 김해시 전하로304번길 24 (외동) 김해 이마트 1층,35.229471,128.872823,0,경상남도
1214,김해인제대,2,46,0,7,51,5,1,0,691,59,경상남도 김해시 인제로 168 (어방동),35.2436107,128.904162,0,경상남도
1215,김해대로DT,2,27,2,5,35,7,0,4,371,66,경상남도 김해시 김해대로 (삼정동),35.227992,128.896545,1,경상남도
1216,김해외동DT,4,51,1,7,52,4,7,5,778,107,경상남도 김해시 분성로 146 (외동),35.2293661,128.8627976,1,경상남도
1217,김해율하,2,9,0,7,28,4,6,1,558,148,경상남도 김해시 율하3로91번길 30-5,35.176597,128.812782,0,경상남도
1218,김해삼계,3,32,2,10,38,6,0,0,566,103,경상남도 김해시 가야로 182 (삼계동),35.261527,128.871614,0,경상남도
1219,김해내동,4,71,2,15,64,2,21,6,911,147,경상남도 김해시 경원로 67 (내동),35.2371519,128.8675208,0,경상남도
1220,밀양DT,1,37,0,4,30,7,3,3,477,78,경상남도 밀양시 밀양대로 1792 (삼문동),35.4853274,128.7512487,1,경상남도
1221,경남사천DT,2,33,0,4,28,7,3,1,459,47,경상남도 사천시 사천읍 사천대로 1844,35.081409,128.083669,1,경상남도
1222,사천벌리,3,20,0,8,27,5,1,1,352,48,경상남도 사천시 주공로 31 (벌리동),34.9411367,128.0863809,0,경상남도
1223,진주평거,5,21,0,5,30,3,2,3,584,117,경상남도 진주시 진양호로 206 BYC빌딩1층,35.172324,128.060063,0,경상남도
1224,진주칠암DT,1,36,0,6,30,6,3,3,281,67,경상남도 진주시 진주대로829번길 2 (주약동),35.174907,128.092942,1,경상남도
1225,경남과기대,1,45,0,7,40,6,7,2,399,93,경상남도 진주시 동진로 34 (칠암동),35.1789792,128.0947936,0,경상남도
1226,진주중안,1,100,0,7,50,4,12,5,910,179,경상남도 진주시 진양호로527번길 3 (중안동),35.192977,128.082987,0,경상남도
1227,진주신안,4,36,0,8,27,3,6,3,420,68,경상남도 진주시 진양호로 353 (신안동),35.184237,128.067852,0,경상남도
1228,진주경상대,1,37,0,6,30,4,1,2,291,71,경상남도 진주시 진주대로 510 (가좌동),35.15241245,128.1057139,0,경상남도
1229,마산회원DT,4,50,0,8,28,10,7,4,542,64,경상남도 창원시 마산회원구 3·15대로 518 (회원동),35.2206567,128.5744344,1,경상남도
1230,창원상남로,6,66,0,8,83,4,13,1,1673,241,경상남도 창원시 성산구 상남로 88 (상남동),35.2213,128.681,0,경상남도
1231,마산역DT,4,69,0,4,45,6,5,1,1026,148,경상남도 창원시 마산회원구 3·15대로 715 (석전동),35.2362004,128.5805449,1,경상남도
1232,마산해안대로DT,2,86,0,2,31,3,6,9,794,116,경상남도 창원시 마산합포구 해안대로 383 (오동동),35.204197,128.580572,1,경상남도
1233,진해자은DT,3,14,0,4,31,3,0,0,517,68,경상남도 창원시 진해구 진해대로 962 (자은동),35.143793,128.706881,1,경상남도
1234,창원역DT,2,23,0,4,32,10,0,5,448,53,경상남도 창원시 의창구 의창대로 68 (팔용동),35.257066,128.607861,1,경상남도
1235,창원호계DT,4,7,0,3,11,2,0,10,160,25,경상남도 창원시 마산회원구 내서읍 호원로 315 ,35.261507,128.523036,1,경상남도
1236,창원마창대교,0,0,0,0,3,0,1,3,31,11,경상남도 창원시 성산구 삼귀로 159 (귀곡동),35.170623,128.597273,0,경상남도
1237,삼성창원병원,0,44,0,8,24,7,2,4,485,82,경상남도 창원시 마산회원구 팔용로 158 (합성동),35.242951,128.592019,0,경상남도
1238,마산터미널,3,62,0,3,41,7,5,4,953,150,경상남도 창원시 마산회원구 합성남로 6-1 (합성동),35.2381341,128.58327,0,경상남도
1239,창원상남사거리,7,58,0,10,79,4,9,0,1538,232,경상남도 창원시 성산구 단정로 25,35.2201968,128.6834225,0,경상남도
1240,진해용원,2,22,0,6,45,2,0,1,431,44,경상남도 창원시 진해구 안골로 336 (용원동) 형제빌딩,35.101122,128.809896,0,경상남도
1241,창원팔용,1,30,0,6,31,9,0,1,416,56,경상남도 창원시 의창구 팔용로 419 (팔용동),35.254521,128.611915,0,경상남도
1242,창원리베라,3,71,0,6,86,3,18,2,1619,233,"경상남도 창원시 성산구 중앙대로100번길 9, 리베라컨벤션 (상남동)",35.223387,128.680163,0,경상남도
1243,창원상남중앙,7,69,0,8,89,5,20,1,1850,261,"경상남도 창원시 성산구 마디미로 20, 유탑프라자 (상남동)",35.222756,128.684363,0,경상남도
1244,창원상남동R,6,69,0,8,89,4,20,2,1847,265,경상남도 창원시 성산구 상남로 132 (상남동),35.22446767,128.6839546,0,경상남도
1245,신세계마산,3,36,0,7,23,5,3,5,503,55,경상남도 창원시 마산합포구 합포로 251 (산호동) 신세계백화점 내 지하1층,35.21960023,128.5863581,0,경상남도
1246,창원시티세븐,2,34,0,7,45,2,5,1,557,77,경상남도 창원시 의창구 원이대로 320 (대원동) 더시티세븐 시티세븐,35.24025455,128.6527585,0,경상남도
1247,경남대,6,50,0,7,48,2,6,3,630,109,경상남도 창원시 마산합포구 월영남로 3 (해운동),35.178461,128.5586,0,경상남도
1248,창원용지호수,3,64,0,8,66,3,20,4,1323,238,경상남도 창원시 의창구 용지로169번길 1 (용호동),35.229881,128.68189,0,경상남도
1249,통영이마트,4,10,0,0,22,2,0,4,304,55,경상남도 통영시 광도면 죽림4로 9,34.887148,128.418047,0,경상남도
1250,거제대로DT,3,14,0,6,20,2,2,3,159,33,경상남도 거제시 거제대로 4521 (수월동),34.894667,128.641559,1,경상남도
1251,거제고현,5,39,0,4,58,3,1,1,993,129,경상남도 거제시 거제중앙로 1936 (고현동),34.8907709,128.6221848,0,경상남도
1252,소노캄거제,0,3,0,0,1,0,2,3,28,5,"경상남도 거제시 일운면 거제대로 2660, 소노캄거제 1층",34.843522,128.70264,0,경상남도
1253,거제옥포,4,31,0,4,51,5,1,6,587,61,경상남도 거제시 옥포대첩로 38 (옥포동),34.89353088,128.691816,0,경상남도
1254,디큐브거제,5,38,0,3,60,2,2,4,859,111,경상남도 거제시 장평로 12 (장평동),34.891009,128.616632,0,경상남도
1255,남양산IC DT,1,7,0,3,17,4,2,1,216,38,경상남도 양산시 동면 양산대로 532 ,35.319987,129.030485,1,경상남도
1256,양산증산역,5,5,2,1,23,2,1,3,376,96,경상남도 양산시 물금읍 증산역로 177 ,35.310553,129.009815,0,경상남도
1257,양산가촌,5,12,0,5,35,1,1,2,678,132,경상남도 양산시 물금읍 야리로 25 ,35.317005,129.001429,0,경상남도
1258,양산덕계DT,3,11,0,3,25,6,0,1,432,43,경상남도 양산시 웅상대로 860 (덕계동),35.375986,129.155662,1,경상남도
1259,양산터미널,4,39,1,10,35,3,6,1,495,87,경상남도 양산시 양산역1길 7 (중부동) 양산시외버스터미널,35.3353404,129.02685,0,경상남도
1260,양산범어,3,18,1,8,37,1,1,1,557,92,경상남도 양산시 물금읍 범어로 62,35.329017,129.014136,0,경상남도
1261,양산이마트,3,34,1,11,37,3,5,1,521,90,"경상남도 양산시 양산역6길 12, 양산이마트 1층 (중부동)",35.337026,129.026484,0,경상남도
1262,경산중방DT,1,59,1,4,35,3,4,1,657,110,경상북도 경산시 경안로 222 (중방동),35.827736,128.736944,1,경상북도
1263,영남대아트센터,0,32,1,3,29,3,5,3,349,82,경상북도 경산시 대학로 280 (대동) 영남대학교,35.8321641,128.7518856,0,경상북도
1264,영남대중앙도서관,0,31,1,1,36,2,5,4,419,87,경상북도 경산시 대학로 280 (조영동) 영남대학교,35.8331655,128.7580143,0,경상북도
1265,영남대,0,21,1,2,44,4,5,2,454,95,"경상북도 경산시 청운로 16, 1~3층 (대동)",35.836968,128.753065,0,경상북도
1266,대구가톨릭대,1,15,0,2,21,2,3,1,277,50,경상북도 경산시 하양읍 하양로 18,35.907786,128.812463,0,경상북도
1267,경산이마트,2,26,2,4,26,5,0,1,353,86,경상북도 경산시 옥산로 227 (중산동) 경산이마트,35.83571847,128.7197969,0,경상북도
1268,경주보문,2,29,0,1,15,3,16,8,110,36,경상북도 경주시 보문로 537 (천군동),35.836607,129.284983,0,경상북도
1269,경주터미널DT,1,40,0,4,20,4,8,6,527,153,경상북도 경주시 태종로 686 (사정동),35.838226,129.203324,1,경상북도
1270,경주황성,1,18,0,6,24,4,6,1,383,65,경상북도 경주시 황성로1번길 4 (황성동),35.8638933,129.2129811,0,경상북도
1271,경주대릉원,1,27,0,4,12,3,9,7,447,168,경상북도 경주시 첨성로 125 (황남동),35.8339927,129.2149807,0,경상북도
1272,경주보문호수DT,0,17,0,0,6,0,4,8,49,20,경상북도 경주시 보문로 132-6 (북군동),35.8532391,129.2686877,1,경상북도
1273,경주중앙,2,74,0,4,38,5,13,6,884,257,경상북도 경주시 원효로 105-1 (노동동),35.842119,129.212469,0,경상북도
1274,경주보문로DT,2,33,0,0,14,3,15,9,127,39,"경상북도 경주시 보문로 510-6, 외 1번지(신평동 719-220) (천군동)",35.838831,129.285953,1,경상북도
1275,구미상모DT,0,6,0,3,20,5,2,3,283,35,경상북도 구미시 금오대로 439 (상모동),36.0823172,128.3563847,1,경상북도
1276,구미도량DT,0,2,0,4,17,6,1,2,210,29,경상북도 구미시 야은로 312 (도량동),36.138474,128.316815,1,경상북도
1277,구미옥계,3,3,0,6,33,1,0,1,513,59,경상북도 구미시 옥계북로 20 (양포동),36.138285,128.419563,0,경상북도
1278,구미시청DT,4,44,0,4,50,4,5,1,659,96,경상북도 구미시 송정대로 27 (송정동),36.1176314,128.3416068,1,경상북도
1279,구미인의,0,6,0,3,50,3,1,3,428,68,경상북도 구미시 인동중앙로 15 (인의동),36.1069986,128.4207103,0,경상북도
1280,구미금오산DT,0,18,0,3,10,0,4,4,185,59,경상북도 구미시 금오산로 205 (남통동),36.12245,128.323746,1,경상북도
1281,구미,0,43,0,3,26,6,5,4,455,116,경상북도 구미시 구미중앙로 94 (원평동),36.12817066,128.3326941,0,경상북도
1282,구미인동,0,5,0,2,44,3,1,1,375,58,"경상북도 구미시 인동가산로 9-3, 노블레스타워 1층 (황상동)",36.10809343,128.4183751,0,경상북도
1283,구미공단,0,12,0,0,9,0,1,0,98,14,"경상북도 구미시 1공단로 212, HALLA SIGMA VALLEY 106 (공단동)",36.101533,128.385933,0,경상북도
1284,포항쌍용DT,2,31,0,8,58,9,6,1,825,121,경상북도 포항시 남구 중흥로 122 (상도동),36.0155,129.352589,1,경상북도
1285,포항오천,4,5,0,3,42,2,0,5,587,72,경상북도 포항시 남구 오천읍 원동로 15,35.9642032,129.4027158,0,경상북도
1286,포항대도동,2,35,0,8,55,5,3,1,977,102,경상북도 포항시 남구 포스코대로 340 (대도동),36.0176223,129.3602692,0,경상북도
1287,포항대이,1,18,0,6,17,8,1,0,438,81,경상북도 포항시 남구 포스코대로 124 (대잠동),36.025372,129.339307,0,경상북도
1288,포항이마트,1,3,0,2,6,6,0,1,80,9,"경상북도 포항시 남구 냉천로 10, 이마트 포항점 1층 (인덕동)",35.991402,129.398459,0,경상북도
1289,포항애비뉴,3,32,0,4,50,9,5,1,667,103,경상북도 포항시 남구 중흥로 77 (상도동) 밸류플러스복합빌딩,36.013016,129.34869,0,경상북도
1290,포항시청,1,31,0,2,31,7,2,0,462,102,경상북도 포항시 남구 시청로 5 (대잠동),36.018247,129.342089,0,경상북도
